"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1492","0.0-0.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","","","","","",""
"","","","","","instructions","1","23340","0.0-1.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":21848}]","21848","","","","",""
"","","","","","instructions","2","30568","0.0-2.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":7227}]","7227","","","","",""
"true","","","","","fullscreen","3","33145","0.0-3.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1574","","","","",""
"","","","","","instructions","4","40658","0.0-4.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":7512}]","7512","","","","",""
"","","","","","html-keyboard-response","5","47660","0.0-5.0-0.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","6","50743","0.0-5.0-1.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","3081","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","7","57745","0.0-5.0-2.0-0.0-0.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","8","64748","0.0-5.0-2.0-0.0-1.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","9","69935","0.0-5.0-3.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","5185","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","10","73900","0.0-5.0-4.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","3964","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","11","80903","0.0-6.0-0.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","12","83672","0.0-6.0-1.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2767","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","13","90674","0.0-6.0-2.0-0.0-0.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","14","97676","0.0-6.0-2.0-0.0-1.0","B68BD0E6F41A485B82915E7849D16C84","019a524f-0ed8-710f-83b5-a50b46d65355","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
