"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","754","0.0-0.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","","","",""
"","","","","","instructions","1","16112","0.0-1.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","[{""page_index"":0,""viewing_time"":15357}]","15358","","",""
"","","","","","instructions","2","23168","0.0-2.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","[{""page_index"":0,""viewing_time"":7055}]","7056","","",""
"true","","","","","fullscreen","3","28205","0.0-3.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","4032","","",""
"","","","","","instructions","4","609039","0.0-4.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","[{""page_index"":0,""viewing_time"":580833}]","580833","","",""
"","","","","","html-keyboard-response","5","616041","0.0-5.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-button-response","6","617855","0.0-6.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","1812","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0"
"","","","","","html-keyboard-response","7","624857","0.0-7.0-0.0-0.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","8","631861","0.0-7.0-0.0-1.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","9","638862","0.0-7.0-0.0-2.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","10","645866","0.0-8.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","11","652870","0.0-9.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-button-response","12","655024","0.0-10.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","2153","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1"
"","","","","","html-keyboard-response","13","662026","0.0-11.0-1.0-0.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","14","669027","0.0-11.0-1.0-1.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","15","676028","0.0-11.0-1.0-2.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","16","683032","0.0-12.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","17","690036","0.0-13.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-button-response","18","691643","0.0-14.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","1605","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0"
"","","","","","html-keyboard-response","19","698644","0.0-15.0-0.0-0.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","20","705648","0.0-15.0-0.0-1.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","21","712652","0.0-15.0-0.0-2.0","B91E9B68B87746D19B0336AAB07E81A4","0199b0a3-5822-7dcc-83eb-42d404f6a245","0199b0a1-e458-7c09-8b8a-a795043d6e93","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
