"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","439","0.0-0.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","","","","","",""
"","","","","","instructions","1","2731","0.0-1.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":2291}]","2291","","","",""
"","","","","","instructions","2","5609","0.0-2.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":2877}]","2878","","","",""
"true","","","","","fullscreen","3","7845","0.0-3.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","","1219","","","",""
"","","","","","instructions","4","17801","0.0-4.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":9955}]","9955","","","",""
"","","","","","html-keyboard-response","5","24813","0.0-5.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","31824","0.0-6.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","38829","0.0-7.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","44354","0.0-8.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","","5523","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","51358","0.0-9.0-0.0-0.0","83A860C3DF5E452FAAA2717D7378A787","0199d1bd-2a22-7b75-b985-40f8c1c4f873","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
