"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"true","false","[]","[]","[]","preload","0","1178","0.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","","","","",""
"","","","","","instructions","1","6061","0.0-1.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":4882}]","4882","","","",""
"","","","","","instructions","2","8590","0.0-2.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":2529}]","2529","","","",""
"true","","","","","fullscreen","3","11251","0.0-3.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","1656","","","",""
"","","","","","instructions","4","16704","0.0-4.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":5452}]","5453","","","",""
"","","","","","instructions","5","25280","0.0-5.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":8576}]","8576","","","",""
"","","","","","html-keyboard-response","6","29282","0.0-6.0-0.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","7","38534","0.0-6.0-0.0-1.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","9250","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and effect relationship.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","8","46543","0.0-6.0-0.0-2.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","9","50551","0.0-6.0-1.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","10","60407","0.0-6.0-1.0-1.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","9855","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","11","62421","0.0-6.0-1.0-5.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","12","66433","0.0-6.0-2.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","13","67690","0.0-6.0-2.0-1.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","1256","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","14","69693","0.0-6.0-2.0-5.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","15","73707","0.0-6.0-3.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","16","75095","0.0-6.0-3.0-1.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","1387","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","17","83413","0.0-6.0-3.0-2.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","18","87494","0.0-6.0-4.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","19","90019","0.0-6.0-4.0-1.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","2524","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and effect relationship.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","20","92021","0.0-6.0-4.0-5.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","21","96023","0.0-6.0-5.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","22","98820","0.0-6.0-5.0-1.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","2797","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and effect relationship.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","23","100830","0.0-6.0-5.0-5.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","24","104834","0.0-6.0-6.0-0.0","74BAFA9EE1904D45AD73CF23223309E8","019a7226-b84a-7728-bf4f-44f7be6e75bf","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
