"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1280","0.0-0.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","","","","","","","",""
"","","","","","instructions","1","196046","0.0-1.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":194764}]","194766","","","","","","",""
"","","","","","instructions","2","199813","0.0-2.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":3767}]","3767","","","","","","",""
"true","","","","","fullscreen","3","201849","0.0-3.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1033","","","","","","",""
"","","","","","instructions","4","233023","0.0-4.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":31173}]","31174","","","","","","",""
"","","","","","html-keyboard-response","5","239026","0.0-5.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","A","",""
"","","","","","html-keyboard-response","6","245029","0.0-6.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","B","",""
"","","","","","html-keyboard-response","7","251031","0.0-7.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","C","",""
"","","","","","html-button-response","8","254473","0.0-8.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","3439","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","3","1","choice","1",""
"","","","","","html-keyboard-response","9","260477","0.0-9.0-1.0-0.0","C81A573CDE2949E39FE921AC0A0401B4","0199dba9-6171-712e-b307-a95f13a39937","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_3/semantic_series_3_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","D","",""
