"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1358","0.0-0.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","","","","","","",""
"","","","","","instructions","1","2802","0.0-1.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","[{""page_index"":0,""viewing_time"":1443}]","1444","","","","",""
"","","","","","instructions","2","6647","0.0-2.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","[{""page_index"":0,""viewing_time"":3845}]","3845","","","","",""
"true","","","","","fullscreen","3","9460","0.0-3.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","","1805","","","","",""
"","","","","","instructions","4","16694","0.0-4.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","[{""page_index"":0,""viewing_time"":7233}]","7234","","","","",""
"","","","","","html-keyboard-response","5","23697","0.0-5.0-0.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","6","26126","0.0-5.0-1.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","","2427","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","7","33131","0.0-5.0-2.0-0.0-0.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","8","40132","0.0-5.0-2.0-0.0-1.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","9","44234","0.0-5.0-3.0","B54D8566948A4112AF0D8CC47EA0D48D","019a5244-9bde-7b55-9b14-62c6b32423aa","019a5244-250c-7df3-93db-a9ccc41203ed","","4100","","{""Q0"":3}","surprise_rating","","[0]"
