"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","526","0.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","","","","","",""
"","","","","","instructions","1","1746","0.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":1219}]","1219","","","","",""
"","","","","","instructions","2","9207","0.0-2.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":7460}]","7460","","","","",""
"true","","","","","fullscreen","3","157786","0.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","147575","","","","",""
"","","","","","instructions","4","160376","0.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":2588}]","2588","","","","",""
"","","","","","html-keyboard-response","5","167388","0.0-5.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","6","172690","0.0-5.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","5300","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","7","179701","0.0-5.0-2.0-0.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","8","186706","0.0-5.0-2.0-0.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","9","190053","0.0-5.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","3345","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","10","191760","0.0-5.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1705","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","11","198763","0.0-6.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","12","202192","0.0-6.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","3427","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","13","208195","0.0-6.0-2.0-1.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_2_c","",""
"","","","","","html-keyboard-response","14","214211","0.0-6.0-2.0-1.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_3_c","",""
"","","","","","survey-likert","15","216439","0.0-6.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2228","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","16","218072","0.0-6.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1632","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","17","225087","0.0-7.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","18","226961","0.0-7.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1873","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","19","233974","0.0-7.0-2.0-0.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","20","240990","0.0-7.0-2.0-0.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","21","242969","0.0-7.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1977","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","22","244463","0.0-7.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1493","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","23","251470","0.0-8.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","24","253232","0.0-8.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1761","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","25","260234","0.0-8.0-2.0-0.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","26","267241","0.0-8.0-2.0-0.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","27","269711","0.0-8.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2468","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","28","271624","0.0-8.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1911","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","29","278626","0.0-9.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","30","281128","0.0-9.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2500","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","31","288128","0.0-9.0-2.0-0.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","32","295136","0.0-9.0-2.0-0.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","33","296544","0.0-9.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1406","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","34","298240","0.0-9.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1695","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","35","305250","0.0-10.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","36","309296","0.0-10.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","4044","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","37","316305","0.0-10.0-2.0-0.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","38","323312","0.0-10.0-2.0-0.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","39","325216","0.0-10.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1902","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","40","326599","0.0-10.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1382","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","41","333608","0.0-11.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","42","334649","0.0-11.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1039","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","43","340662","0.0-11.0-2.0-1.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_7_c","",""
"","","","","","html-keyboard-response","44","346676","0.0-11.0-2.0-1.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_4_c","",""
"","","","","","survey-likert","45","348039","0.0-11.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1362","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","46","349272","0.0-11.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1231","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","47","356276","0.0-12.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","48","357624","0.0-12.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1347","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","49","363633","0.0-12.0-2.0-1.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_5_b","",""
"","","","","","html-keyboard-response","50","369640","0.0-12.0-2.0-1.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_9_c","",""
"","","","","","survey-likert","51","372840","0.0-12.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","3199","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","52","374080","0.0-12.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1239","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","53","381089","0.0-13.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","54","382031","0.0-13.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","942","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","55","388035","0.0-13.0-2.0-1.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_6_c","",""
"","","","","","html-keyboard-response","56","394038","0.0-13.0-2.0-1.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_9_c","",""
"","","","","","survey-likert","57","395872","0.0-13.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1833","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","58","397239","0.0-13.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1366","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","59","404243","0.0-14.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","60","405368","0.0-14.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1124","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","61","411410","0.0-14.0-2.0-1.0-0.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_6_c","",""
"","","","","","html-keyboard-response","62","417417","0.0-14.0-2.0-1.0-1.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_9_b","",""
"","","","","","survey-likert","63","419568","0.0-14.0-3.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2150","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","64","420879","0.0-14.0-4.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1310","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","survey-text","65","437064","0.0-15.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","16180","","{""Q0"":""one deck contains unrelated facts, and the other contains related facts to the first topic""}","","",""
"","","","","","html-button-response","66","449983","0.0-16.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","12918","Which color deck showed facts that built on each other?","1","","",""
"","","","","","html-button-response","67","451112","0.0-17.0","14A6942AF26D46A48219BF47DD33F10C","019a5260-f254-73ff-9438-cfb87fc0aede","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1127","Which color deck showed unrelated facts?","0","","",""
