"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","2947","0.0-0.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","","","","","",""
"","","","","","instructions","1","5604","0.0-1.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","[{""page_index"":0,""viewing_time"":2657}]","2657","","","",""
"","","","","","instructions","2","11290","0.0-2.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","[{""page_index"":0,""viewing_time"":5685}]","5685","","","",""
"true","","","","","fullscreen","3","14098","0.0-3.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","","1801","","","",""
"","","","","","instructions","4","25552","0.0-4.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","[{""page_index"":0,""viewing_time"":11454}]","11454","","","",""
"","","","","","html-keyboard-response","5","32553","0.0-5.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","6","33653","0.0-6.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","","1100","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","7","40654","0.0-7.0-0.0-0.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","8","44182","0.0-8.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","","3526","","{""Q0"":0}","","[0]"
"","","","","","survey-likert","9","49148","0.0-9.0","11A98287465847AB9000F2735A768AC1","0199d57e-86e0-7fac-b5fd-777d014a0fe9","0199d56c-30bc-78d3-ad54-283e22699c7d","","4966","","{""Q0"":2}","","[0]"
