"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"true","false","[]","[]","[]","preload","0","434","0.0-0.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","","","","","","","",""
"","","","","","instructions","1","4839","0.0-1.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":4405}]","4405","","","","","",""
"","","","","","instructions","2","7954","0.0-2.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":3115}]","3115","","","","","",""
"true","","","","","fullscreen","3","14927","0.0-3.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","","5969","","","","","",""
"","","","","","instructions","4","28293","0.0-4.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":13363}]","13363","","","","","",""
"","","","","","instructions","5","38353","0.0-5.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","[{""page_index"":0,""viewing_time"":10058}]","10058","","","","","",""
"","","","","","html-keyboard-response","6","42358","0.0-6.0-0.0-0.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","none","4000",""
"","","","","","html-button-response","7","53926","0.0-6.0-0.0-1.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","","11566","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","blue","4000","skip"
"","","","","","html-keyboard-response","8","55939","0.0-6.0-0.0-5.0-0.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen","blue","4000",""
"","","","","","html-keyboard-response","9","59949","0.0-6.0-1.0-0.0","3429566AED74418EA649E203E64EE6CD","019a73f7-f8b4-76a5-bb0c-4aae98ceea46","019a73f3-2330-77da-838d-1b323d7854ea","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","4000",""
