"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"true","false","[]","[]","[]","preload","0","2114","0.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","","","","",""
"","","","","","instructions","1","124577","0.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","[{""page_index"":0,""viewing_time"":122462}]","122462","","","",""
"","","","","","instructions","2","134576","0.0-2.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","[{""page_index"":0,""viewing_time"":9998}]","9998","","","",""
"true","","","","","fullscreen","3","138165","0.0-3.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","2573","","","",""
"","","","","","instructions","4","164449","0.0-4.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","[{""page_index"":0,""viewing_time"":26284}]","26284","","","",""
"","","","","","instructions","5","171032","0.0-5.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","[{""page_index"":0,""viewing_time"":6582}]","6582","","","",""
"","","","","","html-keyboard-response","6","177034","0.0-6.0-0.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","7","193158","0.0-6.0-0.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","16122","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","8","201175","0.0-6.0-0.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","9","207183","0.0-6.0-1.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","10","215407","0.0-6.0-1.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","8223","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>6 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","11","221419","0.0-6.0-1.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>6</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","12","227428","0.0-6.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","13","250195","0.0-6.0-2.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","22766","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","14","252207","0.0-6.0-2.0-5.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","15","258223","0.0-6.0-3.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","16","260770","0.0-6.0-3.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","2546","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","17","272787","0.0-6.0-3.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","18","278790","0.0-6.0-4.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","19","284502","0.0-6.0-4.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","5710","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>6 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","20","290508","0.0-6.0-4.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>6</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","21","296509","0.0-6.0-5.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","22","301254","0.0-6.0-5.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","4744","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","23","303261","0.0-6.0-5.0-5.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","24","309265","0.0-6.0-6.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","25","310648","0.0-6.0-6.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","1382","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","26","318649","0.0-6.0-6.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","27","324651","0.0-6.0-7.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","28","326218","0.0-6.0-7.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","1566","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","29","334235","0.0-6.0-7.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","30","340242","0.0-6.0-8.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","31","341386","0.0-6.0-8.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","1143","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has an effect â€” a cause leading to a result.</p>
                      <p>If you choose to view, you will need to wait <b>6 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","32","347399","0.0-6.0-8.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>6</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","33","353414","0.0-6.0-9.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","34","358375","0.0-6.0-9.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","4960","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>6 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","35","364391","0.0-6.0-9.0-2.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","null","<p style=""font-size:22px;"">Please wait <b>6</b> seconds...</p>","null","waiting_screen",""
"","","","","","survey-text","36","395340","0.0-7.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","30944","","{""Q0"":""One is red and the other is blue - one is a causal relationship and the other are unrelated""}","",""
"","","","","","html-button-response","37","402509","0.0-8.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","7168","Which color deck showed facts that built on each other?","0","",""
"","","","","","html-button-response","38","403811","0.0-9.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","1301","Which color deck showed unrelated facts?","1","",""
"","","","","","html-button-response","39","405705","0.0-10.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","1893","Which type of deck did you prefer overall?","1","",""
"","","","","","survey-text","40","435243","0.0-11.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","29536","","{""Q0"":""It was interesting seeing the perceived relationship between some of the cases that otherwise seemed to make no sense and are not related to each other.""}","",""
"","","","","","survey-text","41","440859","0.0-12.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","","5613","","{""Q0"":""Male"",""Q1"":""32""}","",""
"","","","","","instructions","42","444298","0.0-13.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019a71d5-5bf0-759c-9bd4-27f041994551","019a71d4-3bb5-733f-bbf5-9f78ac1bcf9d","red","6000","[{""page_index"":0,""viewing_time"":3439}]","3439","","","",""
