"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","492","0.0-0.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","","","","",""
"","","","","","instructions","1","2190","0.0-1.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":1697}]","1697","","","",""
"","","","","","instructions","2","136747","0.0-2.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":134556}]","134556","","","",""
"true","","","","","fullscreen","3","139958","0.0-3.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","2204","","","",""
"","","","","","instructions","4","156525","0.0-4.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":16566}]","16566","","","",""
"","","","","","html-keyboard-response","5","163540","0.0-5.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","170548","0.0-6.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","177563","0.0-7.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","182699","0.0-8.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","5133","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","189711","0.0-9.0-0.0-0.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","195989","0.0-10.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","6275","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","11","200099","0.0-11.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","4109","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","12","207114","0.0-12.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","214127","0.0-13.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","221129","0.0-14.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","228142","0.0-15.0","15CB31DFF3F14350B46C5C14A3DB54D6","0199d19d-b3de-7e2f-b8dd-d1580d1c9b30","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
