"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","121056","0.0-0.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","","","","","","","","",""
"","","","","","instructions","1","131872","0.0-1.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":10815}]","10815","","","","","","",""
"","","","","","instructions","2","169238","0.0-2.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":37365}]","37365","","","","","","",""
"true","","","","","fullscreen","3","188818","0.0-3.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","","18567","","","","","","",""
"","","","","","instructions","4","248233","0.0-4.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":59414}]","59414","","","","","","",""
"","","","","","html-keyboard-response","5","254237","0.0-5.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","A","",""
"","","","","","html-button-response","6","261103","0.0-6.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","","6865","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","2","1","choice","1",""
"","","","","","html-keyboard-response","7","267118","0.0-7.0-1.0-0.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","B","",""
"","","","","","html-keyboard-response","8","273124","0.0-7.0-1.0-1.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","C","",""
"","","","","","html-keyboard-response","9","279141","0.0-7.0-1.0-2.0","75855CF14D7445938636BC9DC9893591","0199d693-aece-78b3-bb12-e20550f200c4","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","D","",""
