"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","8714","0.0-0.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","","","","","","","",""
"","","","","","instructions","1","19754","0.0-1.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":11039}]","11039","","","","","","",""
"","","","","","instructions","2","30880","0.0-2.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":11125}]","11125","","","","","","",""
"true","","","","","fullscreen","3","36137","0.0-3.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","4216","","","","","","",""
"","","","","","instructions","4","99316","0.0-4.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":63177}]","63178","","","","","","",""
"","","","","","html-keyboard-response","5","105322","0.0-5.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","A","",""
"","","","","","html-keyboard-response","6","111325","0.0-6.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","B","",""
"","","","","","html-keyboard-response","7","117331","0.0-7.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","C","",""
"","","","","","html-button-response","8","126620","0.0-8.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","9286","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","5","1","choice","0",""
"","","","","","html-keyboard-response","9","132633","0.0-9.0-0.0-0.0","CE77CBDE8E664DD298CE3338CEDE1687","0199dbb1-087f-7e15-95b2-3f7252af2ea0","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","D","",""
