"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","434","0.0-0.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","","","","","","","",""
"","","","","","instructions","1","8779","0.0-1.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":8344}]","8344","","","","","","",""
"","","","","","instructions","2","14681","0.0-2.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":5901}]","5902","","","","","","",""
"true","","","","","fullscreen","3","17199","0.0-3.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","1506","","","","","","",""
"","","","","","instructions","4","29652","0.0-4.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":12452}]","12452","","","","","","",""
"","","","","","html-keyboard-response","5","35659","0.0-5.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","A","",""
"","","","","","html-keyboard-response","6","41673","0.0-6.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","B","",""
"","","","","","html-keyboard-response","7","47687","0.0-7.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","C","",""
"","","","","","html-button-response","8","51796","0.0-8.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","4108","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","7","1","choice","0",""
"","","","","","html-keyboard-response","9","57811","0.0-9.0-0.0-0.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","D","",""
"","","","","","survey-likert","10","63662","0.0-10.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","5849","","{""Q0"":3}","7","1","surprise_rating","","[0]"
"","","","","","survey-likert","11","66397","0.0-11.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","2734","","{""Q0"":3}","7","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","72408","0.0-12.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","78409","0.0-13.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","A","",""
"","","","","","html-keyboard-response","14","84417","0.0-14.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","B","",""
"","","","","","html-keyboard-response","15","90431","0.0-15.0","BA5F6167F2D14D198DF3C198C09EBADA","0199dbfe-a8c8-784e-84d4-1d153844dada","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","C","",""
