"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","3851","0.0-0.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","","","","","",""
"","","","","","instructions","1","40431","0.0-1.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":36578}]","36578","","","","",""
"","","","","","instructions","2","82640","0.0-2.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":42208}]","42209","","","","",""
"true","","","","","fullscreen","3","84892","0.0-3.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1239","","","","",""
"","","","","","instructions","4","137653","0.0-4.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":52761}]","52761","","","","",""
"","","","","","html-keyboard-response","5","144660","0.0-5.0-0.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","6","148632","0.0-5.0-1.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","3970","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","7","155646","0.0-5.0-2.0-0.0-0.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","8","162663","0.0-5.0-2.0-0.0-1.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","9","166468","0.0-5.0-3.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","3802","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","10","168618","0.0-5.0-4.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2149","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","11","175623","0.0-6.0-0.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","12","177939","0.0-6.0-1.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2315","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","13","183945","0.0-6.0-2.0-1.0-0.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_3_c","",""
"","","","","","html-keyboard-response","14","189954","0.0-6.0-2.0-1.0-1.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_6_c","",""
"","","","","","survey-likert","15","192669","0.0-6.0-3.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2714","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","16","194789","0.0-6.0-4.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2119","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","17","201801","0.0-7.0-0.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","18","204720","0.0-7.0-1.0","0E459E9B027D4629BF6C5ADF21124E39","019a526c-7362-782d-8068-f21dfafd4172","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2918","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
