"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1835","0.0-0.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","","","","",""
"","","","","","instructions","1","123754","0.0-1.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":121908}]","121918","","","",""
"","","","","","instructions","2","325070","0.0-2.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":201312}]","201313","","","",""
"true","","","","","fullscreen","3","331343","0.0-3.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","5214","","","",""
"","","","","","instructions","4","349059","0.0-4.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":17712}]","17714","","","",""
"","","","","","html-keyboard-response","5","356077","0.0-5.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","363091","0.0-6.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","370099","0.0-7.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","374374","0.0-8.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","4271","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","381385","0.0-9.0-0.0-0.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","399460","0.0-10.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","18066","","{""Q0"":1}","","[0]"
"","","","","","survey-likert","11","403676","0.0-11.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","4213","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","12","410680","0.0-12.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","417682","0.0-13.0","38343CB6A0F34E27B5871E4525AABF30","0199d155-b12d-72ef-bece-5abab3e2cd92","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
