"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","2824","0.0-0.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","","","","","","","","",""
"","","","","","instructions","1","38841","0.0-1.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":36014}]","36016","","","","","","",""
"","","","","","instructions","2","47680","0.0-2.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":8839}]","8839","","","","","","",""
"true","","","","","fullscreen","3","54219","0.0-3.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","","5496","","","","","","",""
"","","","","","instructions","4","105930","0.0-4.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":51710}]","51710","","","","","","",""
"","","","","","html-keyboard-response","5","111959","0.0-5.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","A","",""
"","","","","","html-keyboard-response","6","117982","0.0-6.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","B","",""
"","","","","","html-keyboard-response","7","123983","0.0-7.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","C","",""
"","","","","","html-button-response","8","127832","0.0-8.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","","3847","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","2","1","choice","0",""
"","","","","","html-keyboard-response","9","133841","0.0-9.0-0.0-0.0","7028013FE17C4BFA85B18C919FA2E27D","0199dbf4-5ceb-7937-aadc-a4a62dd4c769","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","D","",""
