"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","4919","0.0-0.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","","","","",""
"","","","","","instructions","1","7709","0.0-1.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":2789}]","2789","","","",""
"","","","","","instructions","2","27923","0.0-2.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":20213}]","20213","","","",""
"true","","","","","fullscreen","3","33512","0.0-3.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","4573","","","",""
"","","","","","instructions","4","49998","0.0-4.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":16484}]","16485","","","",""
"","","","","","html-keyboard-response","5","56999","0.0-5.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","64005","0.0-6.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","71009","0.0-7.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","74068","0.0-8.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","3058","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","81081","0.0-9.0-0.0-0.0","4B0370A4C7C64B0A902D3708F6140CB3","0199d08d-0a30-7789-972d-79d64dbe49b0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
