"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"true","false","[]","[]","[]","preload","0","90","0.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","","","","","",""
"","","","","","instructions","1","3016","0.0-1.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":2926}]","2926","","","","",""
"","","","","","instructions","2","8645","0.0-2.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":5628}]","5629","","","","",""
"true","","","","","fullscreen","3","17999","0.0-3.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","8340","","","","",""
"","","","","","instructions","4","52424","0.0-4.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":34424}]","34424","","","","",""
"","","","","","html-keyboard-response","5","58437","0.0-5.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","6","65380","0.0-5.0-1.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","6941","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","7","71390","0.0-5.0-4.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","8","77878","0.0-5.0-5.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","6486","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","9","81316","0.0-5.0-6.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3437","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","10","87329","0.0-6.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","11","91407","0.0-6.0-1.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","4077","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","12","97415","0.0-6.0-4.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","13","100751","0.0-6.0-5.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3335","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","14","103026","0.0-6.0-6.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2274","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","15","109036","0.0-7.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","16","111690","0.0-7.0-1.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2653","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","17","117699","0.0-7.0-4.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","18","123286","0.0-7.0-5.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","5586","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","19","126416","0.0-7.0-6.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3129","","{""Q0"":4}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","132430","0.0-8.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","21","134403","0.0-8.0-1.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1971","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","22","140410","0.0-8.0-4.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","23","144729","0.0-8.0-5.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","4318","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","24","147552","0.0-8.0-6.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2822","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","25","153563","0.0-9.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","26","156123","0.0-9.0-1.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2558","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","27","162124","0.0-9.0-4.0-0.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","28","172344","0.0-9.0-5.0","0E0D3F24900D47D9BE328C291BD34F61","019a564b-c833-717f-b0fb-27fc3a77a404","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","10219","","{""Q0"":0}","surprise_rating","","[0]"
