"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1020","0.0-0.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","","","","","","","","",""
"","","","","","instructions","1","3470","0.0-1.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":2450}]","2450","","","","","","",""
"","","","","","instructions","2","54679","0.0-2.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":51209}]","51210","","","","","","",""
"true","","","","","fullscreen","3","57687","0.0-3.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","","2003","","","","","","",""
"","","","","","instructions","4","76376","0.0-4.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":18689}]","18689","","","","","","",""
"","","","","","html-keyboard-response","5","82382","0.0-5.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","A","",""
"","","","","","html-keyboard-response","6","88387","0.0-6.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","B","",""
"","","","","","html-keyboard-response","7","94388","0.0-7.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","C","",""
"","","","","","html-button-response","8","98200","0.0-8.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","","3812","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","1","1","choice","0",""
"","","","","","html-keyboard-response","9","104216","0.0-9.0-0.0-0.0","48B18A2155074F4191964FD8530A2F47","0199dbff-79ac-7ca6-9bfe-acd6b9d40b6b","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","D","",""
