"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","6528","0.0-0.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","","","","",""
"","","","","","instructions","1","24192","0.0-1.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":17664}]","17664","","","",""
"","","","","","instructions","2","57592","0.0-2.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":33399}]","33399","","","",""
"true","","","","","fullscreen","3","60964","0.0-3.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","2372","","","",""
"","","","","","instructions","4","74408","0.0-4.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":13443}]","13443","","","",""
"","","","","","html-keyboard-response","5","81412","0.0-5.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","88421","0.0-6.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","95433","0.0-7.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","97915","0.0-8.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","2480","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","104923","0.0-9.0-1.0-0.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","113649","0.0-10.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","8725","","{""Q0"":2}","","[0]"
"","","","","","survey-likert","11","117842","0.0-11.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","4193","","{""Q0"":1}","","[0]"
"","","","","","html-keyboard-response","12","124845","0.0-12.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","131859","0.0-13.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","138864","0.0-14.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","145869","0.0-15.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","16","151496","0.0-16.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","5626","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","17","158505","0.0-17.0-1.0-0.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","18","165141","0.0-18.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","6635","","{""Q0"":1}","","[0]"
"","","","","","survey-likert","19","167204","0.0-19.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","2063","","{""Q0"":3}","","[0]"
"","","","","","html-keyboard-response","20","174205","0.0-20.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","21","181218","0.0-21.0","65EA4D68D9A74DBB96ED3F89DC3E800B","0199d088-b914-7564-8408-1ba67a01ec71","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
