"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"true","false","[]","[]","[]","preload","0","377","0.0-0.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","","","","","",""
"","","","","","instructions","1","4894","0.0-1.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":4515}]","4515","","","","",""
"","","","","","instructions","2","24748","0.0-2.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":19847}]","19854","","","","",""
"true","","","","","fullscreen","3","27987","0.0-3.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2230","","","","",""
"","","","","","instructions","4","73760","0.0-4.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":45774}]","45774","","","","",""
"","","","","","html-keyboard-response","5","79772","0.0-5.0-0.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","6","85142","0.0-5.0-1.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","5366","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","7","91144","0.0-5.0-4.0-0.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","8","95731","0.0-5.0-5.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","4583","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","9","99477","0.0-5.0-6.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3741","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","10","105493","0.0-6.0-0.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","11","109627","0.0-6.0-1.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","4132","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","12","115629","0.0-6.0-4.0-0.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","13","118710","0.0-6.0-5.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3078","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","14","121528","0.0-6.0-6.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2812","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","15","127544","0.0-7.0-0.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","16","134209","0.0-7.0-1.0","86A452EFA00844DCBD434EFFA45CF7BD","019a564d-8283-74ea-9fd1-0a53145e6fc1","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","6664","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
