"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1719","0.0-0.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","","","","","","","",""
"","","","","","instructions","1","14413","0.0-1.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":12694}]","12694","","","","","","",""
"","","","","","instructions","2","17283","0.0-2.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":2869}]","2869","","","","","","",""
"true","","","","","fullscreen","3","20777","0.0-3.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","2485","","","","","","",""
"","","","","","instructions","4","33515","0.0-4.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":12737}]","12737","","","","","","",""
"","","","","","html-keyboard-response","5","39520","0.0-5.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","A","",""
"","","","","","html-keyboard-response","6","45521","0.0-6.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","B","",""
"","","","","","html-keyboard-response","7","51524","0.0-7.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","C","",""
"","","","","","html-button-response","8","62182","0.0-8.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","10657","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","9","1","choice","0",""
"","","","","","html-keyboard-response","9","68198","0.0-9.0-0.0-0.0","C07D81ACE1194B10B2244881EE473D54","0199d5fb-90d3-7c11-8592-9773d7af714a","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","D","",""
