"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1422","0.0-0.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","","","","","",""
"","","","","","instructions","1","5975","0.0-1.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":4547}]","4548","","","",""
"","","","","","instructions","2","14986","0.0-2.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":9009}]","9010","","","",""
"true","","","","","fullscreen","3","18411","0.0-3.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","","2417","","","",""
"","","","","","instructions","4","45867","0.0-4.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":27453}]","27455","","","",""
"","","","","","html-keyboard-response","5","52870","0.0-5.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","59872","0.0-6.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","66874","0.0-7.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","72552","0.0-8.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","","5674","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","79555","0.0-9.0-1.0-0.0","C4641D2B3F6D478E9F5288A9E9EF143C","0199d1a0-3aba-7d99-afc3-3e39c09ba7d2","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
