"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","652","0.0-0.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","","","","","","","",""
"","","","","","instructions","1","4288","0.0-1.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","[{""page_index"":0,""viewing_time"":3633}]","3634","","","","","","",""
"","","","","","instructions","2","85236","0.0-2.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","[{""page_index"":0,""viewing_time"":80945}]","80946","","","","","","",""
"true","","","","","fullscreen","3","94373","0.0-3.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","8132","","","","","","",""
"","","","","","instructions","4","114236","0.0-4.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","[{""page_index"":0,""viewing_time"":19861}]","19862","","","","","","",""
"","","","","","html-keyboard-response","5","120240","0.0-5.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","A","",""
"","","","","","html-keyboard-response","6","126242","0.0-6.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","B","",""
"","","","","","html-keyboard-response","7","132245","0.0-7.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","C","",""
"","","","","","html-button-response","8","137909","0.0-8.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","5660","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","4","1","choice","0",""
"","","","","","html-keyboard-response","9","143912","0.0-9.0-0.0-0.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","D","",""
"","","","","","survey-likert","10","150022","0.0-10.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","6105","","{""Q0"":1}","4","1","surprise_rating","","[0]"
"","","","","","survey-likert","11","154974","0.0-11.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","4947","","{""Q0"":2}","4","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","160977","0.0-12.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","166979","0.0-13.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","A","",""
"","","","","","html-keyboard-response","14","172981","0.0-14.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","B","",""
"","","","","","html-keyboard-response","15","178983","0.0-15.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","C","",""
"","","","","","html-button-response","16","182530","0.0-16.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","3544","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","3","1","choice","0",""
"","","","","","html-keyboard-response","17","188533","0.0-17.0-0.0-0.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","D","",""
"","","","","","survey-likert","18","195043","0.0-18.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","6507","","{""Q0"":4}","3","1","surprise_rating","","[0]"
"","","","","","survey-likert","19","200967","0.0-19.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","5921","","{""Q0"":1}","3","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","206971","0.0-20.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","21","212973","0.0-21.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","A","",""
"","","","","","html-keyboard-response","22","218975","0.0-22.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","B","",""
"","","","","","html-keyboard-response","23","224977","0.0-23.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","C","",""
"","","","","","html-button-response","24","227818","0.0-24.0","197B26507CAD4773945509B06FC33AA5","0199d6e6-c318-7482-be7a-d30757481990","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","2839","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1","1","choice","1",""
