"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"true","false","[]","[]","[]","preload","0","380","0.0-0.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","","","","","",""
"","","","","","instructions","1","248986","0.0-1.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","[{""page_index"":0,""viewing_time"":248603}]","248605","","","",""
"","","","","","instructions","2","269414","0.0-2.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","[{""page_index"":0,""viewing_time"":20426}]","20427","","","",""
"true","","","","","fullscreen","3","284271","0.0-3.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","","13847","","","",""
"","","","","","instructions","4","314143","0.0-4.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","[{""page_index"":0,""viewing_time"":29871}]","29871","","","",""
"","","","","","instructions","5","323588","0.0-5.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","[{""page_index"":0,""viewing_time"":9444}]","9444","","","",""
"","","","","","html-keyboard-response","6","329596","0.0-6.0-0.0-0.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","7","337760","0.0-6.0-0.0-1.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","","8163","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows a sequence of events with a cause-and-effect relationship.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","8","349767","0.0-6.0-0.0-2.0-0.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","9","355775","0.0-6.0-1.0-0.0","2050CFEFFA6242AB8F468511B636BF0D","019a71bd-e209-7ebc-bd82-99d427c6f0b5","019a719d-eb47-7867-b440-fd981f2acb8b","blue","12000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
