"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"true","false","[]","[]","[]","preload","0","7","0.0-0.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","","","","","",""
"","","","","","instructions","1","3245","0.0-1.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","[{""page_index"":0,""viewing_time"":3236}]","3237","","","",""
"","","","","","instructions","2","33438","0.0-2.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","[{""page_index"":0,""viewing_time"":30192}]","30192","","","",""
"true","","","","","fullscreen","3","35966","0.0-3.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","","1518","","","",""
"","","","","","instructions","4","42435","0.0-4.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","[{""page_index"":0,""viewing_time"":6469}]","6469","","","",""
"","","","","","instructions","5","44783","0.0-5.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","[{""page_index"":0,""viewing_time"":2347}]","2347","","","",""
"","","","","","html-keyboard-response","6","50800","0.0-6.0-0.0-0.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","7","52391","0.0-6.0-0.0-1.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","","1589","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows a sequence of events with a cause-and-effect relationship.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","8","60397","0.0-6.0-0.0-2.0-0.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","9","66398","0.0-6.0-1.0-0.0","E1EA6391E51C4A978326BC4F5A530C3D","019a71c0-ce25-7775-9f52-1b16b947e48a","019a719d-eb47-7867-b440-fd981f2acb8b","blue","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
