"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1084","0.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","","","","","",""
"","","","","","instructions","1","5540","0.0-1.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","[{""page_index"":0,""viewing_time"":4452}]","4453","","","","",""
"","","","","","instructions","2","71257","0.0-2.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","[{""page_index"":0,""viewing_time"":65715}]","65716","","","","",""
"true","","","","","fullscreen","3","76633","0.0-3.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","4370","","","","",""
"","","","","","instructions","4","120958","0.0-4.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","[{""page_index"":0,""viewing_time"":44324}]","44324","","","","",""
"","","","","","html-button-response","5","124865","0.0-5.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","3904","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","6","130877","0.0-5.0-1.0-0.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","7","136882","0.0-5.0-1.0-0.0-1.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","8","149850","0.0-5.0-2.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","12966","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","9","152717","0.0-5.0-3.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","2865","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","10","168299","0.0-6.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","15579","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","11","180304","0.0-6.0-1.0-1.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","12","185902","0.0-6.0-2.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","5597","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","13","187938","0.0-6.0-3.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","2033","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","14","189787","0.0-7.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","1846","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","15","195801","0.0-7.0-1.0-0.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","16","201803","0.0-7.0-1.0-0.0-1.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","17","204682","0.0-7.0-2.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","2877","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","18","207713","0.0-7.0-3.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","3029","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","19","208873","0.0-8.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","1159","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","20","214875","0.0-8.0-1.0-0.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","21","220890","0.0-8.0-1.0-0.0-1.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","22","225736","0.0-8.0-2.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","4845","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","23","229140","0.0-8.0-3.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","3402","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","24","230219","0.0-9.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","1077","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","25","242225","0.0-9.0-1.0-1.0-0.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","26","244948","0.0-9.0-2.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","2721","","{""Q0"":4}","surprise_rating","","[0]"
"","","","","","survey-likert","27","246853","0.0-9.0-3.0","E7742DC057814AC69174E6ED2CFF1D01","019a50cb-2b1c-7970-a56f-7f1f6911b192","019a50c7-40c6-7e31-98af-8c2928834e23","","1903","","{""Q0"":4}","enjoyment_rating","","[0]"
