"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","8509","0.0-0.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","","","","",""
"","","","","","instructions","1","15644","0.0-1.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":7133}]","7134","","","",""
"","","","","","instructions","2","24214","0.0-2.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":8569}]","8569","","","",""
"true","","","","","fullscreen","3","28528","0.0-3.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","3302","","","",""
"","","","","","instructions","4","63627","0.0-4.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":35098}]","35098","","","",""
"","","","","","html-keyboard-response","5","70631","0.0-5.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","77643","0.0-6.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","84654","0.0-7.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","91069","0.0-8.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","6413","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","98071","0.0-9.0-1.0-0.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","112546","0.0-10.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","14471","","{""Q0"":2}","","[0]"
"","","","","","survey-likert","11","122271","0.0-11.0","A642B145D1B744B488FB2B11DBD89C9D","0199d0aa-85b7-7760-bf84-c2c1bfba79f9","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","9724","","{""Q0"":2}","","[0]"
