"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"true","false","[]","[]","[]","preload","0","811","0.0-0.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","","","","","","","",""
"","","","","","instructions","1","3863","0.0-1.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":3050}]","3051","","","","","",""
"","","","","","instructions","2","7331","0.0-2.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":3467}]","3467","","","","","",""
"true","","","","","fullscreen","3","9816","0.0-3.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","","1481","","","","","",""
"","","","","","instructions","4","22849","0.0-4.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":13031}]","13031","","","","","",""
"","","","","","instructions","5","28414","0.0-5.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":5565}]","5565","","","","","",""
"","","","","","html-keyboard-response","6","32418","0.0-6.0-0.0-0.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","none","4000",""
"","","","","","html-button-response","7","34548","0.0-6.0-0.0-1.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","","2129","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","4000","view"
"","","","","","html-keyboard-response","8","38551","0.0-6.0-0.0-2.0-0.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","red","4000",""
"","","","","","html-keyboard-response","9","42553","0.0-6.0-1.0-0.0","BC0F43D6FC06459BAE13994AA4B77FA5","019a73e4-cad2-700c-b9d9-6f188569839d","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","red","4000",""
