"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"true","false","[]","[]","[]","preload","0","1286","0.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","","","","","",""
"","","","","","instructions","1","3952","0.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","[{""page_index"":0,""viewing_time"":2664}]","2664","","","","",""
"","","","","","instructions","2","6653","0.0-2.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","[{""page_index"":0,""viewing_time"":2700}]","2701","","","","",""
"true","","","","","fullscreen","3","8753","0.0-3.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","1098","","","","",""
"","","","","","instructions","4","17882","0.0-4.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","[{""page_index"":0,""viewing_time"":9129}]","9129","","","","",""
"","","","","","html-keyboard-response","5","23885","0.0-5.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","6","31219","0.0-5.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","7332","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","0","offer_choice","view",""
"","","","","","html-keyboard-response","7","37222","0.0-5.0-2.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_b","",""
"","","","","","html-keyboard-response","8","43223","0.0-5.0-2.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width:300px;height:300px;"">
                   </div>","null","view_card_c","",""
"","","","","","survey-likert","9","48852","0.0-5.0-5.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","5625","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","10","53001","0.0-5.0-6.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","4148","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","11","59003","0.0-6.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","12","63053","0.0-6.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","4049","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","13","69055","0.0-6.0-4.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","14","72836","0.0-6.0-5.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","3779","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","15","75319","0.0-6.0-6.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","2482","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","16","81322","0.0-7.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","17","85685","0.0-7.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","4362","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","18","91688","0.0-7.0-4.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","19","101300","0.0-7.0-5.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","9611","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","20","113269","0.0-7.0-6.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","11967","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","21","119272","0.0-8.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","22","123218","0.0-8.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","3945","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","23","129220","0.0-8.0-4.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","24","188665","0.0-8.0-5.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","59444","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","25","232969","0.0-8.0-6.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","44303","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","26","239179","0.0-9.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","27","245901","0.0-9.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","6722","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","28","252344","0.0-9.0-4.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","29","255467","0.0-9.0-5.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","3122","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","30","267103","0.0-9.0-6.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","11634","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","31","273106","0.0-10.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","32","319353","0.0-10.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","46245","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","33","325846","0.0-10.0-4.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","34","331584","0.0-10.0-5.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","5736","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","35","333700","0.0-10.0-6.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","2115","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","36","339701","0.0-11.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","37","363655","0.0-11.0-1.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","23952","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","38","369657","0.0-11.0-4.0-0.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","39","376103","0.0-11.0-5.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","6445","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","40","377571","0.0-11.0-6.0","1BD9ECF05D194EDA959544BE6B156944","019a5767-94dd-79b6-be35-a42bdbc9909e","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","1","","1467","","{""Q0"":2}","enjoyment_rating","","[0]"
